2015-1-22,5617.61,5690.43,5610.09,5690.16,5527.86
2015-1-23,5697.84,5699.73,5611.07,5633.29,5609.847
2015-1-26,5644.03,5759.37,5636.2,5758.98,5691.833
2015-1-27,5767.74,5783.99,5670.43,5773.82,5773.82
2015-1-28,5756.68,5798.57,5722.49,5739.92,5743.948
2015-1-29,5692.39,5739.49,5670.51,5701.21,5714.076
2015-1-30,5708.28,5735.93,5631.57,5632.73,5684.203
2015-2-2,5568.44,5652.67,5539.52,5609.39,5654.331
2015-2-3,5627.4,5708.28,5627.4,5707.48,5624.459
2015-2-4,5720.98,5734.33,5680.83,5683.52,5594.587
2015-2-5,5741.19,5745.14,5654.22,5654.22,5564.714
2015-2-6,5640.03,5657.66,5510.76,5534.79,5534.842
2015-2-9,5526.14,5551.9,5492.55,5504.97,5504.97
2015-2-10,5502.73,5581.34,5500.54,5580.7,5572.096
2015-2-11,5587.64,5642.3,5587.44,5641.79,5639.223
2015-2-12,5647.55,5689.74,5640.86,5681.34,5706.349
2015-2-13,5709.16,5789.38,5709.16,5769.27,5773.475
2015-2-16,5786.15,5870.08,5786.04,5869.71,5840.601
2015-2-17,5888.87,5914.29,5877.95,5911.1,5907.727
2015-2-25,5926.23,5952.71,5887.37,5906.54,5974.854
2015-2-26,5903.26,5970.06,5897.72,5969.56,6041.979
2015-2-27,5974.36,6025.12,5970.68,6018.46,6109.105
2015-3-2,6064.82,6139.79,6039.25,6139.79,6176.232
2015-3-3,6124.28,6199.5,6099.13,6118.66,6243.358
2015-3-4,6114.69,6211.09,6114.21,6210.42,6310.484
2015-3-5,6212.66,6217.79,6161.38,6208.99,6377.61
2015-3-6,6214.33,6234.11,6129.62,6133.03,6444.736
2015-3-9,6113.58,6212.57,6080.54,6212.24,6511.862
2015-3-10,6214.52,6299.28,6205.92,6276.49,6578.989
2015-3-11,6275.17,6281.19,6236.79,6262.89,6646.115
2015-3-12,6273.69,6288.52,6220.63,6260.14,6713.241
2015-3-13,6271.82,6329.7,6271.82,6329.58,6780.367
2015-3-16,6369.2,6517.03,6369.2,6516.77,6847.493
2015-3-17,6547.39,6635.1,6525.83,6618.05,6914.62
2015-3-18,6624.39,6728.51,6612.46,6728.07,6981.746
2015-3-19,6733.12,6783.14,6687.44,6782.46,7048.872
2015-3-20,6789.06,6862.38,6786.34,6850.9,7115.998
2015-3-23,6891.92,7017.48,6891.92,7017.15,7183.124
2015-3-24,7042.93,7055.1,6801.55,7046.12,7250.25
2015-3-25,7051.82,7170.83,7001.51,7124.87,7317.376
2015-3-26,7104.04,7171.62,6995.65,7074.44,7384.502
2015-3-27,7076.49,7167.37,7060.43,7155.95,7451.628
2015-3-30,7180.06,7259.54,7180.06,7245.5,7518.755
2015-3-31,7280.15,7328.85,7214.48,7253.1,7585.881
2015-4-1,7258.83,7430.95,7258.74,7425.73,7653.007
2015-4-2,7463.91,7561.2,7447.12,7560.65,7720.133
2015-4-3,7532.15,7682.72,7494.36,7679.01,7787.259
2015-4-7,7728.91,7863.6,7728.8,7863.28,7854.386
2015-4-8,7908.77,7920.98,7674.07,7808,7921.512
2015-4-9,7818.2,7818.2,7483.28,7746.15,7988.638
2015-4-10,7727.01,7971.62,7683.8,7952.19,8055.764
2015-4-13,7994.25,8143.38,7977,8122.89,8122.89
2015-4-14,8129.73,8192.24,8039.95,8119.96,7962.82
2015-4-15,8093.13,8093.13,7786.93,7802.75,7802.75
2015-4-16,7705.46,7976.12,7607.4,7912.09,7891.534
2015-4-17,7979.35,8032.08,7925.74,7980.76,7980.317
2015-4-20,7967.03,8051.47,7801.03,7839.9,8069.101
2015-4-21,7852.52,8113.02,7846.61,8112.69,8157.885
2015-4-22,8180.12,8333.82,8179.3,8323.43,8246.668
2015-4-23,8371.85,8447.92,8275.13,8410.7,8335.452
2015-4-24,8321.33,8453.34,8256.2,8419.09,8424.236
2015-4-27,8503.57,8576.48,8413.23,8513.02,8513.02
2015-4-28,8533.67,8543.33,8187.16,8266.48,8266.48
2015-4-29,8248.32,8449.7,8204.73,8428.25,8347.813
2015-4-30,8460.39,8551.47,8458.6,8469.67,8429.147
2015-5-4,8493.96,8532.65,8381.37,8510.48,8510.48
2015-5-5,8501.12,8501.12,8160.66,8199.34,8308.146
2015-5-6,8220.6,8359.3,8012.48,8083,8105.813
2015-5-7,8043.01,8076.23,7886.36,7903.48,7903.48
2015-5-8,7989.34,8201.8,7983.83,8201.29,8088.756
2015-5-11,8292.63,8558.8,8242.1,8558.22,8274.031
2015-5-12,8595.08,8746.21,8564.66,8745.68,8459.307
2015-5-13,8719.58,8909.58,8643.43,8824.93,8644.583
2015-5-14,8829.83,8878.47,8725.3,8813.39,8829.858
2015-5-15,8790.01,8828.12,8626.23,8742.89,9015.134
2015-5-18,8725.41,8929.94,8698.9,8903.59,9200.41
2015-5-19,8927.39,9125.52,8904.19,9124.83,9385.686
2015-5-20,9176.03,9429.22,9173.4,9277.33,9570.961
2015-5-21,9320.84,9620.09,9320.23,9619.22,9756.237
2015-5-22,9756.53,9821.81,9547.42,9778.17,9941.513
2015-5-25,9717.51,10040.71,9659.32,10040.09,10126.788
2015-5-26,10117.73,10373.84,10046.24,10373.58,10312.064
2015-5-27,10421.3,10539.75,10192.18,10497.34,10497.34
2015-5-28,10501.36,10637.91,9860.55,9868.42,9868.42
2015-5-29,9846.39,10140.1,9433.09,9966.84,10020.917
2015-6-1,10067.53,10488.89,10067.53,10488.31,10173.414
2015-6-2,10592.75,10887.88,10541.28,10886.4,10325.912
2015-6-3,10973.96,11055.21,10674.07,10979.99,10478.409
2015-6-4,10986.42,11023.34,10269.04,10965.41,10630.906
2015-6-5,11117.36,11236.15,10887.17,11144.52,10783.403
2015-6-8,11157.18,11157.18,10860.39,11030.92,10935.9
2015-6-9,11009.88,11089.2,10861.58,11013.74,11088.397
2015-6-10,10947.49,11319.9,10830.33,11208.06,11240.896
2015-6-11,11220.07,11367.63,11155.95,11366.29,11393.393
2015-6-12,11424.33,11616.38,11400.65,11545.89,11545.89
2015-6-15,11589.95,11616.35,11304.04,11332.89,11212.865
2015-6-16,11205.75,11205.75,10768.62,10879.84,10879.84
2015-6-17,10865.39,11133.11,10497.69,11100.55,11100.55
2015-6-18,11093.3,11178.32,10714.33,10731.38,10543.98
2015-6-19,10475.92,10601.04,9968.99,9987.41,9987.41
2015-6-23,9951.78,10074.83,9333.91,10046.88,10127.52
2015-6-24,10136.25,10271.23,9950.62,10267.63,10267.63
2015-6-25,10298.56,10343.05,9771.89,9906.1,9673.3
2015-6-26,9571.56,9603.13,9059.36,9078.07,9078.97
2015-6-29,9267.03,9281.17,8339.33,8484.64,8484.64
2015-6-30,8302.18,8912.4,7882.33,8906.02,8906.02
2015-7-1,8808.51,9103.09,8385.43,8411.91,8522.078
2015-7-2,8369.49,8433.52,7787.1,7835.1,8138.136
2015-7-3,7530.27,7930.15,7249.31,7355.49,7754.195
